quart,quarter,time,aus.idn,aut.idn,bel.idn,can.idn,deu.idn,dnk.idn,esp.idn,fin.idn,fra.idn,gbr.idn,grc.idn,ita.idn,jpn.idn,nld.idn,prt.idn,swe.idn,usa.idn,aus.id,aut.id,bel.id,can.id,deu.id,dnk.id,esp.id,fin.id,fra.id,gbr.id,grc.id,ita.id,jpn.id,nld.id,prt.id,swe.id,usa.id,aus.b.gdp,aut.b.gdp,bel.b.gdp,can.b.gdp,deu.b.gdp,dnk.b.gdp,esp.b.gdp,fin.b.gdp,fra.b.gdp,gbr.b.gdp,grc.b.gdp,ita.b.gdp,jpn.b.gdp,nld.b.gdp,prt.b.gdp,swe.b.gdp,usa.b.gdp,aus.gr.gdpv,aut.gr.gdpv,bel.gr.gdpv,can.gr.gdpv,deu.gr.gdpv,dnk.gr.gdpv,esp.gr.gdpv,fin.gr.gdpv,fra.gr.gdpv,gbr.gr.gdpv,grc.gr.gdpv,ita.gr.gdpv,jpn.gr.gdpv,nld.gr.gdpv,prt.gr.gdpv,swe.gr.gdpv,usa.gr.gdpv,aus.fsi,aut.fsi,bel.fsi,can.fsi,deu.fsi,dnk.fsi,esp.fsi,fin.fsi,fra.fsi,gbr.fsi,grc.fsi,ita.fsi,jpn.fsi,nld.fsi,prt.fsi,swe.fsi,usa.fsi,aus.gr.lf,aut.gr.lf,bel.gr.lf,can.gr.lf,deu.gr.lf,dnk.gr.lf,esp.gr.lf,fin.gr.lf,fra.gr.lf,gbr.gr.lf,grc.gr.lf,ita.gr.lf,jpn.gr.lf,nld.gr.lf,prt.gr.lf,swe.gr.lf,usa.gr.lf
1988,4,28,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,17.778848,27.30233132,104.6526344,41.63455,7.989088527,23.55967163,25.12064656,-26.32542745,13.44285325,6.361274803,75.48918055,78.82359944,26.17611,23.85997134,,6.155115268,41.805183,1.780347298,0.810225219,1.187409306,1.424599673,1.599900168,-0.060334964,2.045736097,1.970042331,1.259467367,1.112945808,0.924368749,1.075995276,2.537673076,0.814297627,1.838736032,0.628880762,1.649201168,10.56686667,-0.0129,2.865966667,5.9065,2.3758,0.623966667,8.563,-0.2598,3.622333333,6.042433333,4.417433333,1.571333333,1.538966667,4.341366667,,4.3431,5.3527,0.486965244,-0.284139481,0.661475775,0.712667863,0.313716966,0.740595527,-0.055399046,-0.601308197,0.43281569,0.304640453,,-0.195868337,0.520005471,0.409728359,-1.981930025,0.170591435,0.429446938
1988.25,1,29,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,16.487673,28.30459662,105.0099921,41.237353,8.324635279,23.83541422,21.23017258,-26.13704238,13.84963939,5.066535907,73.82279291,79.64259917,24.874544,25.07913463,,4.522487834,41.990643,0.577147647,-1.009564964,1.462876963,1.580506801,-0.906972722,-0.054932161,0.321543408,1.273351429,1.364300686,1.748842101,1.635026372,1.471709696,2.32545022,0.132455225,1.932681074,0.530290778,0.56254376,8.23,-0.899433333,0.091133333,3.5301,-0.090333333,0.970266667,4.527866667,0.1418,2.566966667,4.712566667,3.3022,1.911933333,0.5021,1.343566667,,1.8333,2.6207,1.19017087,0.283636945,0.576752166,0.498466738,0.303606925,1.29252184,0.15876375,-0.056750769,0.258511929,0.321373075,,0.631868939,0.25049118,0.370621828,2.42642327,0.310927024,0.348279883
1988.5,2,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,15.325479,28.28814988,105.1948726,40.938531,8.323845071,24.14079776,22.24538662,-26.3516932,14.32792518,3.548016106,72.79559123,80.84313237,23.744512,26.02175497,,2.998496292,41.499097,0.423371411,1.835130753,1.24689853,0.944380804,1.812832048,-0.00664107,1.22318158,0.804067636,0.862106283,0.612976791,1.402260088,0.635269809,-0.175985348,0.762538991,1.837956129,0.594936139,1.321665226,0.691533333,-2.723333333,1.449233333,-1.2956,-3.520466667,-0.852066667,0.1672,1.330266667,-1.086966667,0.324333333,0.296133333,1.5074,0.352766667,-1.922833333,,-0.5225,-0.6848,0.644705398,-0.601085571,-0.338832238,0.218580343,0.358409276,0.877910977,0.461347834,-0.263007424,-0.333374115,0.186573732,,0.254231153,0.369363387,0.388056089,-1.62317556,0.285413019,0.208517841
1988.75,3,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,14.216002,28.29260209,105.1898923,40.718719,8.344531085,24.47498873,24.25182829,-27.40309981,14.73372063,1.748631301,72.29418989,81.5568087,22.62762,26.69921515,,1.561430937,41.881099,0.99440989,1.659392398,1.039055674,0.055195651,1.133075704,0.041682982,1.802907916,1.231671554,1.259821723,1.490210216,1.179260555,1.313966057,2.225690095,0.847704408,1.747752601,0.658461325,0.576980037,1.775533333,-2.737433333,-1.5946,-0.4013,-3.454066667,-0.460266667,0.6432,1.197933333,-1.433233333,0.447333333,-0.948766667,0.5343,0.1501,-1.705,0.7355,-2.2865,-0.5957,0.157025858,0.203045893,-0.114523248,0.451971644,0.367183618,0.359185436,0.661741701,0.422270941,0.092164792,0.298664793,,-0.167777002,0.276003898,0.405286145,2.341155282,0.202410379,0.537390838
1989,4,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,13.157882,28.41839338,104.8909773,40.537012,8.312456903,24.85637207,26.84695999,-27.25580994,15.16782615,-0.059356401,72.16672212,81.78347581,21.592267,27.06404936,,0.190644913,42.788739,1.084456763,1.181382897,0.884406963,0.752963843,1.177546594,0.072004217,-0.224281664,1.850135187,0.897899034,0.769907025,1.183462744,1.193897196,1.074333391,0.931493408,1.731373908,0.737759853,1.324035245,1.148866667,-1.2246,-2.952966667,-0.3386,-2.648466667,-1.1792,0.3782,-0.418233333,-1.7364,0.104033333,-0.9514,0.598166667,0.039366667,-1.3134,-0.651333333,-2.2378,0.6889,0.963815021,0.459540255,-0.042029702,0.434722756,0.319628254,-0.092512897,-0.282993152,-0.0701748,0.111353224,0.360833771,,-0.171126083,0.253656972,0.406104362,-1.198267176,0.223166265,0.468898973
1989.25,1,33,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,12.176483,28.33951565,104.2697253,41.369353,8.190037273,24.31670178,28.52615664,-28.20045391,15.2653215,-1.156718687,72.35240892,82.75687971,19.828965,27.90534417,,-1.383790312,42.969445,1.001611368,0.824253611,0.733952465,1.056752027,1.045142904,0.102269182,2.358130461,1.19458455,1.456360875,0.40139939,1.187357472,0.621204493,2.741232259,1.519877142,1.715318328,0.815350404,1.009114583,1.4141,-0.821466667,-2.464,-0.4756,-2.425933333,-1.573633333,0.866466667,-1.143066667,-1.0142,-0.016766667,-0.802666667,1.1099,-1.999933333,-1.719233333,-0.864333333,-1.575,0.1139,0.816248204,-0.306092114,-0.065354177,1.073929259,0.295225823,-0.764138532,0.107606232,1.19531275,0.020170541,0.422368054,,-0.286260794,0.371447028,0.406891506,1.036385071,0.262970994,0.622372745
1989.5,2,34,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,11.200148,28.36511382,103.826045,42.111041,8.128547237,23.88056014,28.77035273,-29.26511244,15.46385329,-2.542590549,72.48224447,84.17152734,18.12939,28.7607185,,-2.886753874,41.815757,1.850057442,0.476184533,0.773967417,0.486915843,0.402547977,0.197267979,0.984088837,1.757607555,0.905480338,0.685048735,0.776617634,0.432396865,-1.278884483,1.241441857,1.465954399,0.633493966,0.786105612,2.0326,0.631433333,-1.9969,0.1766,-2.0279,-2.528166667,0.2993,-0.235033333,-0.987133333,1.368366667,-1.5423,-0.374166667,-1.333233333,-0.102366667,0.000133333,-1.3083,0.6004,0.960683874,0.567716088,0.086886514,0.185328897,0.248572996,-0.401728003,0.410458178,0.576033804,0.711968778,0.152942403,,-0.165670255,0.734781979,0.448973512,0.283709286,0.438970091,0.34671861
1989.75,3,35,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.898463,28.29876549,103.5370515,42.843326,7.969964838,23.52523809,28.39240529,-30.92847041,15.66680031,-3.82199185,72.6282286,84.7447122,16.486021,29.44464682,,-4.334616867,42.005178,0.735188494,0.824394327,0.813037338,0.324010039,0.913245256,0.291795639,1.339679544,1.178506979,0.867685121,0.219240895,0.376883599,1.042437027,1.753096702,0.883447018,1.22752253,0.455347129,0.746856693,2.3674,1.241666667,-1.7315,-0.2859,-0.1928,-0.841066667,1.681466667,1.363233333,-0.8542,2.066333333,-1.753666667,-1.378033333,0.252533333,-0.241766667,-1.639233333,-1.0043,1.4425,0.92319531,0.253734423,0.2119037,0.104255029,0.26673987,-0.080570943,0.794660971,-0.522240406,0.143357373,0.093707701,,0.298440105,0.468533168,0.490516616,1.327530906,0.30698029,0.281106583
1990,4,36,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.644813,28.10247924,103.3174001,43.726982,7.766975569,23.28141912,28.40288298,-31.79231592,15.84858458,-4.805845175,73.00996055,76.27331119,14.810975,30.13050841,,-5.738490912,42.832722,0.120966188,1.299653625,0.850589719,-0.212869212,1.158805549,0.408186819,-0.166005345,0.047319186,0.812969969,0.310527941,-0.108630426,1.029139679,3.08272442,0.806853365,0.966051972,0.324364472,0.210834155,5.265333333,2.9311,-0.2292,0.036,0.5166,-1.474233333,3.607166667,1.984233333,1.318933333,3.420233333,0.047433333,-0.3176,0.49,2.047466667,2.351033333,0.6796,2.1718,0.711230691,0.126112447,0.080577118,0.452859853,0.39217996,0.382111885,0.800873957,0.117266186,0.196879346,0.211511789,,0.271910772,0.349761526,0.547407823,-1.095356115,0.460878655,0.340789137
1990.25,1,37,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.418736,28.00485064,103.7368287,43.150625,7.7665376,23.13296782,28.67044794,-31.82386137,16.2826402,-4.753801272,73.6969254,80.34410641,14.293258,31.15476216,,-6.164509903,42.908315,0.655669923,1.237316583,0.887153053,0.898510153,2.075706554,0.523290964,0.87601898,0.755794618,0.965337853,1.419497496,-0.593373956,0.398617358,-0.501527978,1.250240086,0.712582887,0.19481392,1.094935921,1.129633333,4.039266667,3.0507,2.6858,0.404566667,1.613633333,0.168933333,3.493233333,3.234266667,3.296366667,-0.810066667,-0.1033,0.858966667,2.670333333,2.0464,3.1568,3.6404,0.310507217,1.038149908,-0.107894941,0.658165073,1.091331067,1.39607172,0.55769619,0.257246298,-0.3003003,0.010380264,,0.02325159,0.46472275,0.603418898,0.325741476,0.421254738,1.071127244
1990.5,2,38,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.243869,27.91485231,104.1360486,44.301585,7.899720518,22.8198662,29.15559177,-33.16122738,16.7499817,-3.943774941,74.13230999,80.14708773,13.651197,31.99316501,,-6.661452228,42.306323,0.207687052,1.077152923,0.744966249,-0.422548536,0.491660084,0.438470263,1.699634141,-0.96329271,0.3157309,0.733587267,-0.117081378,0.304784304,3.135203827,0.837043516,0.877353005,0.054342308,0.387132867,0.301966667,5.884,2.1583,5.3756,0.508566667,2.548066667,0.321066667,3.0418,1.322766667,1.427066667,-0.5101,-2.087433333,3.5192,1.0226,-0.8927,1.5624,3.5875,0.928350914,0.27235318,0.164070174,0.063577306,0.491914457,-0.313424737,0.182791272,0.013936864,-0.451807229,0.114171049,0.351758794,-0.387254475,0.446805091,0.523182029,0.822515477,-0.10455211,-0.060687066
1990.75,3,39,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.379988,27.87941128,104.5595129,45.164521,7.916662153,23.26723596,31.65524951,-34.36980788,17.35449705,-3.720345144,74.15061455,78.49924865,13.047109,32.90202334,,-7.155637957,42.798225,-0.81220528,0.824382543,0.606065657,-0.702568852,2.105934971,0.354817871,-0.29846911,-0.8363422,0.27275179,-1.058416619,0.363178357,0.160344602,1.671647288,1.364001056,1.03805751,-0.085703944,0.024520458,-0.0921,2.005566667,-0.067933333,3.321,1.186333333,-0.1009,2.6493,2.943866667,2.156333333,3.180166667,3.068666667,-0.470866667,3.627733333,-0.2948,0.5276,2.4822,2.4252,0.654819694,0.8568221,0.026514363,0.314885074,0.627780814,-0.085280282,-0.013904623,-0.346504689,0.601952597,0.041469399,0.325488232,0.031364465,0.429116644,0.444226161,0.236146446,0.243256971,0.132320115
1991,4,40,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.525375,27.85903491,105.1141665,47.316084,7.930485861,23.3222946,29.84805491,-35.61818262,17.97093102,-3.532554578,73.50076285,80.77757548,12.545845,33.02083586,,-7.568952139,44.025114,0.829460382,0.686528011,0.465510991,-0.881176621,1.760421133,0.267619543,3.78168337,-2.076908787,0.004890065,-0.534869457,0.810201165,-0.649584431,-0.182318633,0.790482272,1.209404837,-0.2686895,-0.852434173,1.1938,2.9098,-1.1182,2.7171,1.3613,-0.7457,1.230833333,3.381566667,0.878733333,2.4455,2.706266667,0.436633333,4.507866667,0.3531,1.121966667,4.9359,3.2368,0.127157153,0.759595402,-0.063461261,0.267850256,0.602362121,0.050369451,0.587437474,-0.254981773,-0.609138118,-0.141628381,0.324432244,0.05932731,0.442915429,0.375206201,3.405437423,0.168491315,0.157038934
1991.25,1,41,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.735499,27.89755135,104.1304904,50.35329,8.027371289,23.83866585,30.98642677,-35.92517188,18.27379413,-3.088955888,72.11011592,75.79011353,12.012373,33.94961518,,-7.161128002,44.78967,-1.458424592,0.693719574,0.327084738,-1.412113058,2.264804594,-0.122339267,-1.921754413,-1.707391106,-0.028727728,-0.220359302,1.248423443,1.973555466,0.888795394,-0.402374752,1.37479031,-0.452818217,-0.468655173,2.485133333,5.1863,0.020266667,1.0995,8.807233333,0.563,0.7919,1.025566667,2.055933333,3.293433333,0.196566667,-0.859433333,4.051766667,1.120566667,-0.433733333,2.6153,1.9827,-0.216267989,0.402624407,0.054257212,0.013986112,0.614492829,0.002261483,0.148508548,-0.663362905,0.661324416,-0.249066002,-2.611940299,0.150053015,0.596597845,0.306985001,-0.642072294,0.089630113,0.001586433
1991.5,2,42,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,10.993659,27.88533633,105.2664263,50.435911,8.113581295,24.59643346,31.53781229,-35.88686595,18.50010488,-3.00173377,71.08714589,79.43568222,11.547533,34.21181336,,-6.68107363,45.182495,-0.214500274,0.911187499,0.389860964,0.296115049,-0.413413637,1.078705412,1.219274668,-1.7640701,0.769757517,-0.334510314,0.905098475,-0.547240957,1.188508611,1.168146423,1.04917746,-0.368673329,0.776865663,1.979466667,5.674566667,1.451333333,-0.6842,7.883966667,0.507466667,2.028366667,2.559166667,2.2285,0.945733333,1.270366667,-1.7373,2.718633333,2.5524,0.364833333,1.904,0.8937,0.283715207,0.213130754,0.071095498,0.362420378,0.425006768,-0.132659079,0.170627554,-0.287734334,-0.696300307,-0.239284228,0.332056194,0.119992581,0.484760453,0.319865275,0.065786201,-0.392133629,0.222626139
1991.75,3,43,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,12.195768,27.8161625,104.8176665,53.238013,8.308550933,25.5792051,30.8757509,-35.1951335,18.86163693,-2.239349442,70.52155157,80.67799335,11.142828,34.5416334,,-5.992924151,46.523448,0.240177533,1.110918672,0.451941602,0.299659646,-0.533741108,0.740823925,0.755272475,-0.880191756,0.327029372,-0.297473212,0.571989871,0.035820181,-0.232157131,0.40721903,0.734502541,-0.28351391,0.479557194,-0.033333333,2.9715,-0.061833333,-1.7679,0.927066667,0.492066667,0.7792,3.330333333,0.2075,-0.113066667,0.132033333,-1.1686,2.399,2.068433333,-0.249166667,0.936,-1.6155,-0.333545185,0.301232693,0.148079442,0.073848385,0.416603953,-0.028044168,0.376055241,-0.298369268,0.858950555,-0.410192234,0.33095723,-0.140714874,0.456762125,0.332621124,0.131485903,-0.614180188,-0.026645474
1992,4,44,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,13.396363,27.85885334,106.0543598,56.029572,8.243420389,26.81121044,32.09274558,-34.38816539,19.25065931,-1.323016367,70.3883692,83.3459256,10.731277,34.34716919,,-4.960562816,47.640063,0.312552017,0.615341052,0.551917824,0.130120284,1.41902433,-0.985146169,0.497512438,-1.803766105,0.540954063,0.292271761,0.371619193,1.173646349,0.673872297,1.111472487,0.51362446,-0.196253877,0.436009233,-1.529433333,3.591366667,-1.1365,-1.3382,1.056033333,0.628366667,1.303766667,4.1635,0.273,-0.424466667,-0.090933333,-0.996633333,0.678366667,0.5216,-0.19,2.4539,-2.6288,0.27545918,0.764117598,-0.000118194,-0.340426527,0.545729317,0.147856877,-0.073025475,-0.828472851,-0.845748556,-0.460749066,0.329865516,0.052439642,0.183917441,0.326137351,0.247712852,-0.40674979,0.277870137
1992.25,1,45,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,14.516825,28.16741719,105.7130805,55.130874,9.833875439,26.96828311,32.27930577,-32.1211551,19.43903808,0.372042214,70.75585169,82.8369182,11.24364,35.55226898,,-3.533404038,48.358819,1.068895186,0.383110171,0.650338036,0.029980865,1.566798825,1.441056024,0.997700538,0.100928543,0.882704112,0.565059954,0.173855551,0.268945671,-0.012923714,0.705086113,0.296578682,-0.108400498,1.181329662,-1.605066667,2.3915,-1.4479,-0.6448,1.4476,0.9499,0.482,2.0148,0.0248,-1.130866667,-1.0721,-0.955533333,0.893433333,0.385733333,-0.559466667,1.8423,-3.7442,0.570300623,0.550732991,0.157694404,-0.225861139,0.251641823,0.818327644,0.297554302,-0.211917267,0.948573346,-0.15780061,1.517450683,-0.001846286,0.525241711,0.319727397,0.140608954,-0.247002287,0.543410779
1992.5,2,46,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,15.607522,28.43911107,107.8152599,58.111742,11.52982128,27.88730545,33.49643582,-30.00239092,19.98553831,2.041081129,71.33112016,86.64568592,11.769293,37.47691442,,-1.343910383,48.689463,0.746594748,0.477286939,0.321852437,0.238752106,-0.752491053,-0.798038372,-1.303955142,-0.483968542,-0.175592363,0.110393363,-0.022661049,-0.057245116,0.326842366,-0.916957503,0.041819069,-0.301033187,1.102795944,-0.085366667,2.5803,-0.808233333,-0.2194,1.972533333,0.9526,0.7453,3.004866667,0.421033333,0.8068,-0.2677,-0.181633333,2.719333333,0.618533333,0.1457,2.7421,-3.6308,0.071971323,0.893615341,0.360938918,0.253915467,-0.04244567,-0.277418455,-0.800566489,-0.601560459,0.268508551,-0.312587806,0.323866467,0.09839725,-0.218129661,0.347797138,0.223020842,0.305393354,0.61428265
1992.75,3,47,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,17.156716,28.81538753,108.7463566,60.097025,13.15473021,28.28445349,33.41020144,-27.70283445,20.49489712,4.361434556,72.08330734,88.77132799,12.292258,39.06924395,,1.418347029,49.595308,0.966124291,0.081133598,-0.002423294,0.451670907,-0.338273407,2.712643035,0.0638667,-2.488348531,-0.16873378,0.860635613,-0.218925527,-0.222055678,0.115304895,0.303447428,-0.21197491,-0.495038472,0.972464916,0.815666667,4.657933333,-0.084266667,-1.5811,3.971233333,3.316833333,2.127,8.668166667,1.344733333,1.290166667,-0.3403,5.557933333,3.494733333,1.2061,0.285233333,9.044,-3.5191,0.40258354,0.307793186,0.076405746,0.241393352,0.059447134,-0.017097034,-0.242623365,-0.376713806,0.256014558,-0.207870909,0.372485721,-0.9627281,0.218606506,0.375579621,0.378275584,-1.052276287,0.327246831
1993,4,48,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,18.619909,29.30371322,111.7904533,61.596889,14.71611634,29.00031146,34.96471897,-24.73733901,21.15621694,6.575557965,73.12284397,92.71601433,12.869734,40.69759381,,4.567810752,50.900026,1.937188982,-0.303035971,-0.412475032,0.380964765,-0.046814375,-0.440450662,-0.651596125,0.939279332,-0.269233761,0.89599918,-0.543674541,-0.689307199,-0.618793317,0.373310627,-0.58109018,-0.806141181,1.001795062,-0.504866667,4.996533333,-0.642666667,3.0245,3.0878,5.937766667,3.444366667,9.6487,3.090933333,3.050133333,-0.066966667,2.187633333,4.1024,1.210133333,0.285833333,8.9229,-3.366,-0.35782991,0.012765037,-0.041898257,0.334869892,0.127312851,0.395722103,-0.219826387,-0.526399274,-0.140517046,-0.201242762,0.346363187,-1.465114109,0.674681175,0.402000357,-0.266007062,-0.568172918,-0.170090775
1993.25,1,49,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,20.016632,30.39372172,111.502641,66.016883,15.71737264,30.3930416,37.26415469,-22.73240698,22.85157023,8.977029496,74.47106506,93.77695403,13.648014,42.18383691,,6.011572836,51.245108,0.989099412,-0.241907315,-0.82593348,0.780493334,-0.968984801,-1.201042066,-0.932984303,-1.095236135,-0.606211493,1.048042328,-0.872687801,-0.13946524,1.16633988,0.622380551,-0.955306353,-1.723499185,0.186239557,-0.27,2.878966667,-1.629066667,1.4405,1.493766667,5.077933333,4.130833333,6.9029,3.057666667,3.729833333,-0.428166667,4.9034,2.715266667,-0.662833333,-0.876066667,8.5451,-3.1722,0.264755531,-0.227465065,0.299781558,-0.328655742,0.093244894,-0.84335289,-0.142607748,-0.147825192,-0.469755544,0.067216188,0.8382643,-0.104575753,-0.398064599,0.428119056,-0.777950193,-0.574045076,0.112980851
1993.5,2,50,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,21.333041,31.2280377,113.0719115,68.426072,16.46120815,31.19699345,38.98665983,-20.58780256,24.57597703,11.66409379,75.68376159,95.73319625,14.490496,43.09867729,,7.504667955,51.743439,0.591217699,0.572999658,-0.291652024,0.84394033,0.035474655,-0.413519134,-0.00677533,0.337204946,0.090233914,0.685723382,-0.432678908,-0.241254257,-0.610804881,0.24761596,-0.601365842,0.096416278,0.593796473,-1.9557,0.947166667,-1.499233333,-2.2212,0.8313,0.3944,2.475966667,4.5869,-0.099966667,-0.535166667,-0.172133333,5.919666667,-0.229233333,-0.6096,-1.417466667,4.1828,-3.4902,-0.067980807,1.347232894,0.487071887,0.658322481,0.101626016,-0.226470756,0.643876436,-0.0121401,0.486314638,-0.219189705,0.391198044,0.356874132,0.217533768,0.426226172,0.380817746,0.014633685,0.46775767
1993.75,3,51,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,22.527499,31.89077031,112.8906428,69.210885,17.1786522,31.58758514,40.31828444,-18.17811261,26.30564878,14.24100607,76.61218834,97.73020957,15.34314,43.80246727,,8.893510585,52.43811,-0.014589815,1.022212881,0.250237728,0.950798091,0.756502293,0.165747008,1.203186557,1.261306116,0.3569921,1.024284104,0.015078112,-0.157708891,-0.712758886,0.817079216,-0.239652394,0.849295096,0.48786154,-3.0102,0.377533333,0.035266667,-1.8823,-0.1,1.267166667,4.918766667,0.413966667,0.002866667,-1.426133333,-0.939766667,1.030866667,0.844933333,-0.170466667,-0.6378,-0.3997,-3.8866,0.491350546,0.235967504,0.377184039,0.117882228,0.093063452,-0.653631217,0.236502959,-0.128912551,0.338364161,-0.06377551,0.365319045,-0.194434864,0.237254418,0.424376665,-0.468649198,-0.489177608,0.264681002
1994,4,52,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,23.685501,32.62105441,113.1641564,71.242177,18.14119959,31.85340886,42.40376232,-15.79394282,28.10863896,16.70984837,77.11144455,98.51683781,16.150692,45.01637306,,10.31621581,53.259068,1.890638385,0.70160986,0.751962597,0.480983115,-0.211170685,2.188264271,0.376845971,0.364664427,0.154126257,0.960362401,0.423471535,0.73313065,0.61802414,-0.630121126,0.001843551,0.348786865,1.334580343,-2.827433333,1.662433333,0.525366667,-2.7648,0.3813,-0.2451,3.822766667,-0.526133333,0.4658,-2.3454,-0.990466667,0.502566667,0.305233333,0.433633333,0.4863,0.4502,-4.032,1.00585366,0.458338224,0.300664487,0.119817229,0.135237088,-0.625938399,0.513612791,0.191048269,-0.060033153,0.024817415,0.388255278,-0.050542695,0.483456716,0.427345656,0.448441915,0.050345565,0.242348642
1994.25,1,53,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,24.809667,33.21259045,111.7136208,71.353799,18.11729269,32.00602897,42.80689245,-15.78662639,28.3857235,17.3325842,77.04668628,99.98546308,16.804137,44.41562852,,13.0932187,53.28395,1.712382909,0.320026208,1.24495053,1.453516625,1.322585434,1.222447407,0.827092028,1.057358645,0.483565667,1.393800707,0.828359365,0.761668611,1.022107881,1.505232768,0.243910711,1.092535943,0.979975319,-2.2578,0.580433333,-0.819133333,-1.8618,0.078966667,-0.2046,1.705633333,-1.441366667,-0.2622,-2.1574,-0.806466667,-0.399,-1.1177,-0.601266667,-1.200133333,-0.2267,-1.4267,0.225235576,1.688138108,0.165091012,-0.040735917,0.084408711,-1.111673186,-0.080842032,-0.113889187,0.431945544,0.003544465,0.700991056,-0.421187408,-0.120282664,0.430255859,0.20088578,-0.146695517,0.626886504
